plot_name	sample_name	colony_points	colony_threeD_area	rot_colony_twoD_area	colony_rugosity	env_points	env_threeD_area	env_twoD_area	env_rugosity
cur_kal_20m_20200214	KP0312_AC_WP20	297	0.002476575956475705	0.0010300604128581318	2.4043016560590793	110139	0.9184955371217716	0.34915912034164254	2.6305929978946248
cur_kal_20m_20200214	KP0313_AC_WP20	1243	0.004888525583524637	0.00380272060448811	1.2855337249218415	133610	1.1247625230592222	0.5331361887973375	2.109709576452671
cur_kal_20m_20200214	KP0315_AC_WP20	1251	0.006864262844943675	0.0035846183103006783	1.914921548332966	120964	0.9425484920789523	0.3982819106538551	2.366536031052931
cur_kal_20m_20200214	KP0316_AC_WP20	81	0.0002501055641274154	0.00019561493648623878	1.2785606693434166	111761	0.8843797055361406	0.37361151506944534	2.36711040710765
cur_kal_20m_20200214	KP0317_AC_WP20	232	0.0010559506022525152	0.0006011712122333948	1.756488968142007	149911	1.1839973146708005	0.4834160522653952	2.449230448849031
cur_kal_20m_20200214	KP0318_LM_WP20	586	0.005122036259963805	0.0043506804618932545	1.1772954379956657	124012	1.0348858547270878	0.5683445551455275	1.8208775739253806
cur_kal_20m_20200214	KP0319_LM_WP20	2805	0.01939510833014133	0.01895966294038252	1.0229669372882861	134306	1.092088787699333	0.6727852285743517	1.6232353822831334
cur_kal_20m_20200214	KP0320_LM_WP20	6368	0.03653151189883498	0.034452725277459524	1.0603373638698907	198576	1.6519171119343585	0.9008696770939449	1.8336915471094188
cur_kal_20m_20200214	KP0321_LM_WP20	828	0.006554014127712573	0.006657830139484223	1	126800	1.0423199688935618	0.49641388519552826	2.0996994644559774
cur_kal_20m_20200214	KP0322_LM_WP20	34379	0.24624650649576946	0.2011862253944286	1.2239729932454346	338298	2.934794380187332	1.4007560721185217	2.0951502110918647
cur_kal_20m_20200214	KP0323_AC_WP20	34	0.00020704187692098853	0.00012294173537353512	1.6840650271604765	66739	0.5435573276644626	0.2146793683356354	2.531949538880004
cur_kal_20m_20200214	KP0324_AC_WP20	3388	0.02323591359477722	0.011749732474977433	1.9775695867340886	97759	0.7961182857888407	0.3266831896211844	2.436973529957278
cur_kal_20m_20200214	KP0325_AC_WP20	1301	0.006862254318288263	0.0056319061581661155	1.2184603446096443	151250	1.2095629244733899	0.5203285701428699	2.3246137034936836
cur_kal_20m_20200214	KP0326_AC_WP20	2332	0.017395516606203275	0.008104865040762391	2.1463055237458897	146656	1.14992775384493	0.5613876134228883	2.0483668081552406
cur_kal_20m_20200214	KP0327_AC_WP20	4048	0.028694775032071518	0.014950451146974296	1.9193250257119383	173828	1.381402174866097	0.5672018537705203	2.43546837106246
cur_kal_20m_20200214	KP0328_LM_WP20	2213	0.014740076169261096	0.011253885341436367	1.3097766435373843	178444	1.3329714043674832	0.5806921373939874	2.295487261717632
cur_kal_20m_20200214	KP0329_AC_WP20	4747	0.02609140947298628	0.021687403453936962	1.2030674639499017	204838	1.5242904833558895	0.6698661538128158	2.275515003526854
cur_kal_20m_20200214	KP0330_LM_WP20	8969	0.05731462505817997	0.04282147718580878	1.3384551123606327	227237	1.7656006221680203	0.8264626980613478	2.13633431528081
cur_kal_20m_20200214	KP0331_AC_WP20	3293	0.019450377591488408	0.01504429124902647	1.2928743049126399	159686	1.3148117961936823	0.6538173520773931	2.010977212544286
