plot_name	sample_name	colony_points	colony_threeD_area	rot_colony_twoD_area	colony_rugosity	env_points	env_threeD_area	env_twoD_area	env_rugosity
cur_kal_20m_20200214	KP0391_LM_WP20	20989	0.09093338299171942	0.09231906246333503	1	269174	1.9182632082243662	0.9831438034760787	1.9511522133812038
cur_kal_20m_20200214	KP0392_AC_WP20	2136	0.008760077740991986	0.005055835238650173	1.7326667756148608	121419	0.8830258669261778	0.5688822100015241	1.55221213003622
cur_kal_20m_20200214	KP0393_AC_WP20	185	0.0012956608990281448	0.0009435369526443036	1.3731957136358024	94911	0.6964158705486803	0.4156530390466477	1.6754740255141578
cur_kal_20m_20200214	KP0394_AC_WP20	1787	0.010006034269300055	0.005348263965446901	1.8708938702250368	104107	0.7604199672678931	0.4849911921913467	1.5679046949947077
cur_kal_20m_20200214	KP0395_AC_WP20	125	0.0009872902743077881	0.0006094232904046641	1.6200402738993058	78245	0.5722203333519472	0.3846297079920395	1.48771746295736
cur_kal_20m_20200214	KP0396_AC_WP20	204	0.0012323821580380524	0.0008264274152797104	1.4912164519868254	93696	0.6766582153091151	0.4191621788258435	1.6143112367737211
cur_kal_20m_20200214	KP0397_AC_WP20	303	0.0023966051554479683	0.0009683351917002137	2.4749747566645617	90169	0.6591115252727272	0.4135959424289367	1.5936121650564175
cur_kal_20m_20200214	KP0399_LM_WP20	3059	0.022459884767809902	0.018583268136480865	1.208607904856027	137645	0.9895620244192762	0.5965023829620679	1.6589406055771
cur_kal_20m_20200214	KP0400_LM_WP20	135060	0.5426998689887736	0.41588093723371883	1.3049404779132363	679138	4.535464637271665	1.9929457476644403	2.2757592084916696
cur_kal_20m_20200214	KP0401_AC_WP20	1882	0.0063741747021401575	0.0060651076922021265	1.0509582064528544	175063	1.0619570919444532	0.48844997546002283	2.174136851873727
cur_kal_20m_20200214	KP0402_AC_WP20	1079	0.0019850122605778674	0.001683752068861504	1.1789219430150815	173237	1.057107739962968	0.5555164693010225	1.9029278129108786
cur_kal_20m_20200214	KP0403_LM_WP20	283	0.00037042225066756746	0.0003295674046664489	1.123965068822468	158946	0.9737034959207567	0.5158645904850322	1.887517604193864
cur_kal_20m_20200214	KP0404_AC_WP20	865	0.0027203485435979015	0.0018693631436996197	1.455227440835339	154841	0.9998269559986788	0.5700819259584491	1.7538303013513745
cur_kal_20m_20200214	KP0405_AC_WP20	790	0.003790496406014915	0.002455122205325663	1.5439135362763416	131682	0.9181071040698678	0.5097431167455332	1.8011172174948513
cur_kal_20m_20200214	KP0450_AC_WP20	6788	0.03964451560961582	0.031195561734774536	1.2708383309995988	194680	1.446182381912629	0.7240168440127791	1.9974430068468179
cur_kal_20m_20200214	KP0451_LM_WP20	3553	0.020259686938163584	0.019874601090317964	1.0193757774606715	162618	1.1301463733820625	0.6985143002814812	1.617928756686364
cur_kal_20m_20200214	KP0454_AC_WP20	23738	0.019609306942046874	0.023476604249765786	1	317138	2.1315732166323222	0.9186646835635273	2.3202951574930335
cur_kal_20m_20200214	KP0455_AC_WP20	37038	0.06512385458087593	0.04466856171022494	1.4579348894945197	325926	2.0882183147349735	0.9195220779849009	2.2709822468985497
cur_kal_20m_20200214	KP0456_AC_WP20	6417	0.021829928662992198	0.028106985480440612	1	297266	1.9111446428186087	0.7040513804556793	2.714495981218969
cur_kal_20m_20200214	KP0457_AC_WP20	1133	0.002394251457871893	0.0017362027685672713	1.3790160350035896	166017	1.091489853034863	0.5575946427461959	1.95749702267438
cur_kal_20m_20200214	KP0458_LM_WP20	10769	0.05943058144291594	0.0548240516298616	1.0840238850669923	240243	1.6584408697772282	0.8644953234766298	1.918391950470813
cur_kal_20m_20200214	KP0459_LM_WP20	13052	0.05833619056147824	0.06279629092958086	1	220273	1.5604515600548319	0.8856353444404422	1.761957186838279
cur_kal_20m_20200214	KP0460_LM_WP20	19064	0.09841859510281827	0.080468571846268	1.2230687440413763	270921	1.83822533580574	0.9622395863862312	1.9103613713392777
cur_kal_20m_20200214	KP0461_AC_WP20	437	0.0028364902614506195	0.0014969387764800475	1.8948605687938946	92785	0.6425385693348995	0.3482211198051075	1.845202754199733
cur_kal_20m_20200214	KP0462_AC_WP20	1195	0.007146046531002207	0.0049561518314995955	1.4418538361929096	98651	0.6735214134218637	0.3616754160068889	1.8622261387238854
cur_kal_20m_20200214	KP0463_AC_WP20	1000	0.005602251845022675	0.003994689554377281	1.4024248364641672	129118	0.9049696660032732	0.42582284360126194	2.1252257355424584
cur_kal_20m_20200214	KP0464_AC_WP20	7728	0.04050488645149116	0.040180699050501915	1.0080682369558027	241949	1.6822154950925934	0.7104947921018908	2.367667594179001
cur_kal_20m_20200214	KP0465_AC_WP20	2687	0.015480228307389677	0.015255324412177243	1.0147426491325815	195238	1.332444027527118	0.5489298466698072	2.427348477425042
cur_kal_20m_20200214	KP0466_AC_WP20	4057	0.012770725453644093	0.010390013958360972	1.2291345810336793	180999	1.253964431974309	0.5307486004999892	2.3626335157417615
cur_kal_20m_20200214	KP0467_AC_WP20	7400	0.013459045378549367	0.008174697844605434	1.6464272606028034	103862	0.6776415449772035	0.3407411609494525	1.9887281685869724
cur_kal_20m_20200214	KP0468_AC_WP20	1960	0.00617705470516228	0.004435462944286491	1.3926516313520794	82147	0.5298811795680788	0.3354210410806243	1.5797493736855721
cur_kal_20m_20200214	KP0470_AC_WP20	24166	0.14840360245576348	0.08488967797420752	1.7481937262249214	228881	1.6192862670545938	0.8833579001814034	1.8331032831902705
cur_kal_20m_20200214	KP0471_AC_WP20	13093	0.06399119463789665	0.04902628829840818	1.3052424904859534	270817	1.8835602599250905	0.8138031518675115	2.314515808402444
cur_kal_20m_20200214	KP0472_LM_WP20	12530	0.08727774355396235	0.06761501393360163	1.2908041938683863	282363	2.0933218875265056	0.9070332846050496	2.307877696503721
cur_kal_20m_20200214	KP0473_LM_WP20	102	0.00036020370146408156	0.0003398085038408452	1.060019679886495	69011	0.5133731640959075	0.4706460290007936	1.0907840127448347
cur_kal_20m_20200214	KP0474_AC_WP20	29	0.00022026650823342507	0.0001434228253073155	1.53578419447152	60536	0.4464639269916549	0.32020904609178613	1.3942889260651259
cur_kal_20m_20200214	KP0475_AC_WP20	1897	0.005454995108049789	0.005631120929442851	1	158802	0.9742363529867241	0.47452799055919137	2.0530640391490254
cur_kal_20m_20200214	KP0476_AC_WP20	2817	0.005856313812439254	0.0056639201377637885	1.0339682887462862	143884	0.8871374091036641	0.3749369801102977	2.3660973874667923
cur_kal_20m_20200214	KP0477_AC_WP20	6651	0.02054307162429212	0.013577362542601971	1.5130384535165575	161606	0.9936110394048283	0.4407589643136379	2.2543183913504903
cur_kal_20m_20200214	KP0478_AC_WP20	662	0.003843086394827571	0.0023836663971587013	1.612258493641761	136890	0.8477901745411006	0.3368773897760984	2.516613463149232
cur_kal_20m_20200214	KP0479_AC_WP20	11856	0.04390204841791496	0.03450696285679162	1.272266371286113	246459	1.5402226922039857	0.6886833090382593	2.2364745478656864
cur_kal_20m_20200214	KP0480_AC_WP20	1888	0.0035364688725655173	0.00356141830379916	1	214657	1.3504498588317568	0.6058193940976178	2.229129460015528
cur_kal_20m_20200214	KP0481_AC_WP20	1369	0.00574660839634923	0.0038606955908339147	1.488490418667781	225196	1.4200065005352993	0.6526527085632092	2.1757459701062007
cur_kal_20m_20200214	KP0482_LM_WP20	17004	0.11894167295787883	0.10406473256865582	1.1429585222775456	280078	1.9590722643612224	0.9766353340034384	2.005940391620446
cur_kal_20m_20200214	KP0483_AC_WP20	1166	0.006662361770669955	0.006564875837230551	1.0148496233373592	120521	0.8061709520611913	0.3768955356348856	2.138977185556697
cur_kal_20m_20200214	KP0484_AC_WP20	2522	0.011028894794709686	0.01233119366216436	1	136477	0.8957994257944846	0.610691047468509	1.466861892781681
cur_kal_20m_20200214	KP0485_AC_WP20	2525	0.013147469033731894	0.008607118164145609	1.527511157973859	132058	0.8993959062837307	0.4170850065506388	2.156385130508243
cur_kal_20m_20200214	KP0486_AC_WP20	5515	0.03199611332926644	0.016343890370105935	1.9576803689156814	177884	1.2024771163082129	0.5874453330374113	2.0469600296094845
cur_kal_20m_20200214	KP0487_AC_WP20	1794	0.012431679021666952	0.0058277232665180905	2.1331965251491	146818	1.0166117859267811	0.4140567707064739	2.4552473425134744
cur_kal_20m_20200214	KP0488_AC_WP20	721	0.004903443328031955	0.0025165423752272708	1.9484843077951834	139301	0.936272673492677	0.4124072270315295	2.2702625272400883
cur_kal_20m_20200214	KP0489_AC_WP20	461	0.003209009883198956	0.0018190135241269991	1.7641484467461885	164631	1.1091550083467576	0.5055613276023503	2.1939079351796553
cur_kal_20m_20200214	KP0490_AC_WP20	856	0.0018244932513508526	0.001410220345543969	1.2937646638810083	174665	1.2046280161439646	0.499007591065195	2.414047476858084
cur_kal_20m_20200214	KP0491_AC_WP20	553	0.003723938592115415	0.001978648469102812	1.8820617458158082	203268	1.3494232260045975	0.5156571100111208	2.616900261446013
cur_kal_20m_20200214	KP0492_AC_WP20	12250	0.06076890708852057	0.034067964945053174	1.783755125571259	259028	1.7544329678803692	0.7165565412772907	2.4484222344171505
cur_kal_20m_20200214	KP0493_AC_WP20	412	0.0017851347723878833	0.0008196198369282366	2.1780033766364104	150056	0.983722079149631	0.39161903713677454	2.511936310200523
cur_kal_20m_20200214	KP0494_AC_WP20	9183	0.017150961843067608	0.016234231534722494	1.056468968450054	285470	1.7721800167240398	0.7051233025060768	2.5132909526965563
cur_kal_20m_20200214	KP0495_AC_WP20	990	0.004022752131844389	0.003064227781859946	1.312811063087037	237463	1.4727998785849414	0.5567590888742033	2.645309089723208
cur_kal_20m_20200214	KP0499_AC_WP20	1102	0.003751512062992878	0.0031702084797058036	1.1833644654628581	143872	1.0014524431616691	0.3977297395130075	2.5179219547119565
cur_kal_20m_20200214	KP0500_AC_WP20	24	7.238104305316119e-05	4.6574986542178155e-05	1.5540754475068532	123998	0.8545192975936057	0.3437805053298687	2.485653736455086
cur_kal_20m_20200214	KP0501_AC_WP20	1787	0.008146356899802105	0.004558821232326614	1.7869437042269316	164696	1.12273257066017	0.41152878064288134	2.728199395692961
cur_kal_20m_20200214	KP0502_AC_WP20	2262	0.0054658210391699815	0.003959682354164254	1.3803685624989024	182390	1.2304994395730522	0.4572536458627215	2.691065343506255
cur_kal_20m_20200214	KP0503_AC_WP20	2016	0.004629620195202344	0.0053088096051200065	1	165110	1.1124607613122446	0.44408352371826765	2.5050710100607203
cur_kal_20m_20200214	KP0504_AC_WP20	1508	0.010225499859320869	0.005053003903341286	2.0236477261692363	139018	0.9394494954297878	0.3863907805989924	2.4313455253084206
cur_kal_20m_20200214	KP0505_AC_WP20	15076	0.07864209456678233	0.056592460783594124	1.3896213997038327	282767	1.9197294720339368	0.8633238669038864	2.2236492533429053
cur_kal_20m_20200214	KP0506_AC_WP20	2342	0.004077021641549322	0.004498228742484697	1	153801	1.0217730953008344	0.5236149343284646	1.9513826445978988
cur_kal_20m_20200214	KP0507_AC_WP20	1939	0.009739686067173516	0.0059771472137858175	1.6294873990571455	135153	0.8991093662659431	0.4105106744215407	2.190221649005588
cur_kal_20m_20200214	KP0508_AC_WP20	2375	0.014458638998042781	0.012445266988044254	1.1617781291420028	232376	1.5794360363250428	0.5855216970587673	2.697485070594265
