plot_name	sample_name	colony_points	colony_2D_area	overhang_2D_area	overhang_prop
cur_kal_20m_20200214	KP0528_AC_WP20	4779	0.006365068263608322	0.00040193609099471375	0.06314717680134642
cur_kal_20m_20200214	KP0529_LM_WP20	344	0.0025398212254878765	0.00014190145626372875	0.05587064744545978
cur_kal_20m_20200214	KP0530_AC_WP20	431	0.0017148553775120346	0.0001433305140474944	0.08358169203483665
cur_kal_20m_20200214	KP0531_AC_WP20	733	0.0011027646313405246	0.0	0.0
cur_kal_20m_20200214	KP0532_AC_WP20	11712	0.013502830764544439	0.0	0.0
cur_kal_20m_20200214	KP0533_AC_WP20	195	0.0014509549913521314	0.0	0.0
cur_kal_20m_20200214	KP0534_AC_WP20	1857	0.0032655940722826847	2.0112569502791293e-05	0.0061589312871126066
cur_kal_20m_20200214	KP0535_AC_WP20	4671	0.019528351136034995	0.004705856225994693	0.24097560481238675
cur_kal_20m_20200214	KP0536_AC_WP20	8593	0.008274190528138362	0.0	0.0
cur_kal_20m_20200214	KP0537_AC_WP20	428	0.0006188030380138512	0.0	0.0
cur_kal_20m_20200214	KP0538_AC_WP20	5478	0.005377299786631411	0.0	0.0
cur_kal_20m_20200214	KP0539_AC_WP20	2080	0.005141217590981762	0.0	0.0
cur_kal_20m_20200214	KP0540_AC_WP20	57	0.0002857644001464618	4.5294367740995435e-05	0.15850248567624545
cur_kal_20m_20200214	KP0541_AC_WP20	25	0.00032600366639615636	0.0	0.0
cur_kal_20m_20200214	KP0542_LM_WP20	39239	0.1315452871962836	0.05007637484805358	0.38067783282370854
cur_kal_20m_20200214	KP0543_AC_WP20_d	893	0.0014761038541175526	0.0019080330877902377	1.2926143932676755
cur_kal_20m_20200214	KP0544_AC_WP20	3897	0.015647592464384567	0.004958858984765372	0.3169087510460292
cur_kal_20m_20200214	KP0545_AC_WP20	6608	0.015215367297113142	0.007153988593515419	0.47018178751904116
cur_kal_20m_20200214	KP0547_LM_WP20	7741	0.016784496456838667	0.0036857775825380763	0.21959417084784483
cur_kal_20m_20200214	KP0548_LM_WP20	26249	0.04409473234869054	0.04124271509421198	0.935320681120695
cur_kal_20m_20200214	KP0549_AC_WP20	1968	0.01110886065989806	0.006390182100046656	0.5752328970255799
cur_kal_20m_20200214	KP0549_AC_WP20_2	715	0.0042365567663483344	1.7314465739522256e-05	0.004086919329643804
cur_kal_20m_20200214	KP0550_LM_WP20	3781	0.012344113402778243	0.011236180226353684	0.9102460306160829
cur_kal_20m_20200214	KP0551_LM_WP20	4253	0.018053925572956306	0.016174001775033753	0.8958717432213986
cur_kal_20m_20200214	KP0552_AC_WP20	4589	0.013510944471229809	0.0	0.0
cur_kal_20m_20200214	KP0553_AC_WP20	2278	0.021130329911490886	6.003419858275277e-05	0.0028411387249616753
cur_kal_20m_20200214	KP0554_AC_WP20	8799	0.029436709396154514	7.653336121279638e-06	0.00025999292306358934
cur_kal_20m_20200214	KP0555_AC_WP20	36062	0.12753223177317854	0.00980091700482787	0.07685050962065193
cur_kal_20m_20200214	KP0556_AC_WP20	13260	0.015611889210950577	0.0	0.0
cur_kal_20m_20200214	KP0557_AC_WP20	4962	0.015221091210406624	0.014681826086506216	0.9645711916152429
cur_kal_20m_20200214	KP0558_LM_WP20	20765	0.10590807876809229	0.04521380147474551	0.42691551013544976
cur_kal_20m_20200214	KP0559_AC_WP20	3201	0.008618873208440464	0.005921261954515893	0.6870111453452176
cur_kal_20m_20200214	KP0560_AC_WP20	2480	0.008842387546898662	0.003830353289645647	0.43318088800451726
cur_kal_20m_20200214	KP0561_AC_WP20	823	0.0012548345492304817	0.0004951968020624478	0.39463115066932425
cur_kal_20m_20200214	KP0562_LM_WP20	34860	0.09633742283986484	0.01758784841178936	0.18256507069972638
cur_kal_20m_20200214	KP0563_AC_WP20	163	0.0012542742654791511	0.0017231497234643514	1.37382211442095
cur_kal_20m_20200214	KP0564_LM_WP20	487	0.0015442569364619786	0.0006091028673302269	0.3944310386105387
cur_kal_20m_20200214	KP0565_AC_WP20	43	0.00030559225788707236	0.00016756001611910686	0.5483123730871038
cur_kal_20m_20200214	KP0566_LM_WP20	37664	0.12341866408556498	0.025775449150384176	0.20884563401621575
cur_kal_20m_20200214	KP0567_LM_WP20	9287	0.04805135063657889	0.0	0.0
cur_kal_20m_20200214	KP0568_AC_WP20	833	0.002000257262814261	0.0	0.0
cur_kal_20m_20200214	KP0569_AC_WP20	3519	0.008181066761848571	2.4892862026385743e-05	0.003042740360275586
cur_kal_20m_20200214	KP0570_LM_WP20	8928	0.043088056339580204	0.0019875003215290726	0.04612647889859393
cur_kal_20m_20200214	KP0571_AC_WP20	680	0.003048826030525483	3.1076228150972004e-05	0.010192850572590997
cur_kal_20m_20200214	KP0572_AC_WP20	1432	0.004302025898822338	0.0	0.0
cur_kal_20m_20200214	KP0573_LM_WP20	85	0.0002679933108350342	4.340264065054403e-05	0.16195419398830044
cur_kal_20m_20200214	KP0574_AC_WP20	1061	0.00881146837336754	4.301457056262161e-05	0.004881657487715914
cur_kal_20m_20200214	KP0575_AC_WP20	7009	0.02040884659322596	0.0	0.0
cur_kal_20m_20200214	KP0576_AC_WP20	7	0.000146864156480887	0.0	0.0
cur_kal_20m_20200214	KP0577_AC_WP20	3386	0.011949801495426718	7.606917610329903e-06	0.0006365727173996262
cur_kal_20m_20200214	KP0578_AC_WP20	897	0.003270357564160323	0.0002579971618234964	0.07888958829788943
cur_kal_20m_20200214	KP0579_AC_WP20	1249	0.0075305713045523215	0.00489489122341691	0.6500026393027962
cur_kal_20m_20200214	KP0580_AC_WP20	2729	0.0086131870833414	0.001698970863492246	0.19725228850284618
cur_kal_20m_20200214	KP0581_AC_WP20	631	0.0012363266488793709	0.0017984901215275736	1.4547046471559584
cur_kal_20m_20200214	KP0582_AC_WP20	33	0.0002849128434278141	4.970272382072272e-05	0.17444887082921368
cur_kal_20m_20200214	KP0583_LM_WP20	7319	0.01722099483657704	0.006089672173670477	0.3536190697146101
cur_kal_20m_20200214	KP0584_AC_WP20	1645	0.0060297589777244705	0.000299206199136999	0.049621585247826006
cur_kal_20m_20200214	KP0585_LM_WP20	7695	0.04205653898125431	4.468373893716229e-06	0.00010624682872044937
cur_kal_20m_20200214	KP0586_LM_WP20	7737	0.06535211604318993	4.119204344130667e-06	6.303092529411543e-05
cur_kal_20m_20200214	KP0588_LM_WP20	14387	0.05683516269115681	0.032670078888806256	0.574821595327104
cur_kal_20m_20200214	KP0589_AC_WP20	18951	0.04725567408296468	0.0	0.0
cur_kal_20m_20200214	KP0590_AC_WP20	861	0.002190555585322644	0.0	0.0
cur_kal_20m_20200214	KP0591_AC_WP20	274	0.0016390292905407717	0.0003105729913651775	0.18948593118961826
