plot_name	sample_name	colony_points	mean_colony	low_colony	high_colony	mean_env	low_env	high_env	outcrop_prop
cur_kal_20m_20200214	KP0460_LM_WP20	19064	-1.564912276131521	-1.6582241742724175	-1.4114973524123164	-1.519170813958307	-2.021679272973317	-1.0436908831209513	0.4670474635294476
cur_kal_20m_20200214	KP0461_AC_WP20	437	-0.976077920696407	-1.0043417138324697	-0.9538930498036247	-1.0079497779820332	-1.4044125573492148	-0.6938058854722843	0.6027731705944225
cur_kal_20m_20200214	KP0462_AC_WP20	1195	-0.9768199822057165	-1.017069927183587	-0.9478703614524473	-0.975406638961122	-1.4196079447887093	-0.5600456865592435	0.5151319271451628
cur_kal_20m_20200214	KP0463_AC_WP20	1000	-0.7295363010357357	-0.7646746801644593	-0.7023576584167754	-0.7563841637787954	-1.1549843817627932	-0.33401406009934503	0.5182258962358293
cur_kal_20m_20200214	KP0464_AC_WP20	7728	-0.7304444988142388	-0.7996697753299028	-0.6507728501804441	-0.6692501656100549	-1.2091116491741816	-0.24558535510607127	0.4967868062416431
cur_kal_20m_20200214	KP0465_AC_WP20	2687	-0.6779604609327361	-0.7276750590178076	-0.6239319340516511	-0.6532774794699757	-1.1287414527982649	-0.30090285476348905	0.5445276324825246
cur_kal_20m_20200214	KP0466_AC_WP20	4057	-0.7703861832424618	-0.8297953948994692	-0.7124951958208446	-0.7267311278399816	-1.241559058491415	-0.3346772244212348	0.5195526666735403
cur_kal_20m_20200214	KP0467_AC_WP20	7400	-0.9861917135561362	-1.0404649961539458	-0.9511333048433688	-1.2085693092343177	-1.4500804585877616	-0.9505663341131129	0.9286799357665984
cur_kal_20m_20200214	KP0468_AC_WP20	1960	-1.1086672191111595	-1.1419020285149644	-1.0670290981083435	-1.2069343639847556	-1.537759031973805	-0.9505663341131129	0.7307512753921285
cur_kal_20m_20200214	KP0470_AC_WP20	24166	-1.4617960962875092	-1.637251195331039	-1.285002043838136	-1.6312678944134638	-1.9929260383090266	-1.2193736668528774	0.686611484393369
cur_kal_20m_20200214	KP0471_AC_WP20	13093	-1.7324618971326442	-1.8474381271240135	-1.6136637472872897	-1.7678036989666108	-2.0125364685506524	-1.230764816989153	0.35825623870933576
cur_kal_20m_20200214	KP0472_LM_WP20	12530	-1.8178840275064083	-1.905057596848765	-1.702688634564566	-1.8489982145257908	-2.1580046731349465	-1.255933591251585	0.37704417363477355
cur_kal_20m_20200214	KP0473_LM_WP20	102	-1.5827881918212743	-1.5959446840727252	-1.5690395956782428	-1.6421298310398647	-1.9883602893706203	-1.21544078573495	0.5247274724490842
cur_kal_20m_20200214	KP0474_AC_WP20	29	-1.5214223204945707	-1.528130058145292	-1.5146245745739686	-1.5829537146108252	-1.9083677406030337	-1.1772239188495843	0.5292329752311655
cur_kal_20m_20200214	KP0475_AC_WP20	1897	-1.764750416850291	-1.8202859304267411	-1.7218219522685474	-1.9108709900744993	-2.191228922687017	-1.5699791387049848	0.6864847551384593
cur_kal_20m_20200214	KP0476_AC_WP20	2817	-1.7070700768574556	-1.7450831355762542	-1.667330966759429	-1.8429434968964036	-2.0983267175867883	-1.4738969165220377	0.6265822676338939
cur_kal_20m_20200214	KP0477_AC_WP20	6651	-1.7347459839042219	-1.8020764470985897	-1.6756628474477717	-1.8851662252964607	-2.1911017654704446	-1.4742081450748092	0.6365739191741887
cur_kal_20m_20200214	KP0478_AC_WP20	662	-1.705278939992543	-1.7337331112039893	-1.6783260529618396	-1.8441817920362864	-2.1095061686890673	-1.4738969165220377	0.6359681318646048
cur_kal_20m_20200214	KP0479_AC_WP20	11856	-1.8694799455874114	-1.9622491630984342	-1.7681916727405202	-1.951956414215092	-2.324936406815068	-1.4738969165220377	0.535176647408963
cur_kal_20m_20200214	KP0480_AC_WP20	1888	-2.084634170147116	-2.1163244418111824	-2.0508548419148402	-2.1466202537351067	-2.435853564893847	-1.7673978862749513	0.5254191204903664
