plot_name	sample_name	colony_points	colony_elevation	ground_elevation	colony_rugosity	overhang_prop	outcrop_prop	environment_rugosity	colony_range	environment_range
WP20	KP0501_AC_WP20	1420	110.67442293077134	82.12731259439757	3.560974443711731	0.0	0.6119474726591883	2.150767245518603	0.063772773	0.1
WP20	KP0505_AC_WP20	12662	81.25667049868497	38.69185130842835	3.29805019447307	0.0	0.6655537536753515	2.357981892126222	0.145431859	0.1
WP20	KP0508_AC_WP20	2018	33.98006945698688	33.12354108792826	2.385160242078915	0.007414838694792247	0.5028751207379538	2.143730864537945	0.073499008	0.1
WP20	KP0510_AC_WP20	473	44.12754157358614	50.01622872985022	3.002653616926328	0.0	0.626422938415018	3.233884852357689	0.033360982	0.1
WP20	KP0512_AC_WP20	585	48.223092899430426	107.00724492901709	3.0057732228451326	0.0	0.7428525025211983	2.474493234231111	0.041087147	0.1
WP20	KP0513_AC_WP20	63	58.91066141545193	68.86720766379852	2.700120496309147	0.0	0.49424755193750214	1.4829671682524606	0.016552957	0.1
WP20	KP0515_AC_WP20	2210	48.61497096426043	44.86904403927562	2.0544325363193026	1.014871180485832	0.47966540045620715	1.6822749054485515	0.078737784	0.1
WP20	KP0516_AC_WP20	849	92.67207897528877	82.794581242489	3.3711575733979924	0.0	0.6329038719550812	2.0064710813652704	0.047835997	0.1
WP20	KP0521_AC_WP20	3477	85.90455084070706	43.43247499317267	4.133189605672994	0.0	0.7602635567497008	2.2879127049073715	0.07821021	0.1
WP20	KP0522_AC_WP20	6129	116.39518518227786	124.77063551175746	3.5614060672771584	0.011843058386252433	0.7063943910276579	2.7323023928493813	0.09488896	0.1
WP20	KP0523_AC_WP20	2824	123.55545702419423	19.120040598642493	2.6289713662127	0.05704553619325328	0.522198033272882	2.3300199788138	0.077808842	0.1
WP20	KP0524_AC_WP20	1599	67.15132254765568	43.964257306483304	2.6522302255720778	0.0	0.7759176536054606	2.056722786743839	0.054805363	0.1
WP20	KP0526_AC_WP20	3599	72.5216377231315	69.32862128269808	2.195488218838049	0.24459908702649086	0.6248806687375299	3.3823976200109325	0.066340771	0.1
WP20	KP0528_AC_WP20	4112	78.20768945136015	78.30697032960876	3.9045305636658947	0.05954922119364856	0.6650616993470868	2.8611059246498276	0.079365199	0.1
WP20	KP0529_LM_WP20	312	36.819297580501676	19.51650556033552	2.280575049255627	0.07077700621690669	0.4251530940348329	1.495086941074088	0.039572574	0.1
WP20	KP0530_AC_WP20	358	87.74127701055836	87.34949149474737	3.1629715660103854	0.1047362608024995	0.6298414847907361	3.3970204222579006	0.025567452	0.1
WP20	KP0532_AC_WP20	9845	73.69174078136184	110.67065887484209	2.6960936631779906	0.0	0.655259629010963	2.4089214158090453	0.107389114	0.1
WP20	KP0533_AC_WP20	167	57.96363149385164	16.411213324453342	2.9815100602883287	0.0	0.6683069605550276	1.4157331942197195	0.021640382	0.1
WP20	KP0535_AC_WP20	3912	10.09187609102696	29.00113647809344	3.530824149342071	0.06823472310910547	0.4716694175549257	1.7569059309888657	0.084816322	0.1
WP20	KP0536_AC_WP20	7338	62.30591683395744	64.43299562176153	2.6496085725920135	0.0023190342656476013	0.7628938592396608	2.1174209732732487	0.107977732	0.1
WP20	KP0537_AC_WP20	374	105.28939969706651	27.08427237108081	2.7359375052526747	0.0	0.5495580126911354	2.1571416399623318	0.026961915	0.1
WP20	KP0539_AC_WP20	1717	78.51111006232279	93.55149456489764	3.604179154300494	0.0	0.7817871052559692	3.0073583063075184	0.066862937	0.1
WP20	KP0540_AC_WP20	48	73.66934861037734	79.40336833328733	2.026567159425521	0.09964989195808331	0.5500072150704238	2.634643342781187	0.014346113	0.1
WP20	KP0545_AC_WP20	5637	97.54944768042542	107.95251863899375	3.5386899240415035	0.46046067119501877	0.4818880640097381	2.1651213825210713	0.095312584	0.1
WP20	KP0547_LM_WP20	6589	92.18370845941458	52.06490472038318	2.835940102198461	0.21426901487886155	0.5358935751919436	1.777170342605205	0.123766436	0.1
WP20	KP0548_LM_WP20	22283	7.951829984856543	85.28572007170001	2.138334007576211	0.15775881003437334	0.4697697163542948	1.4278418492492997	0.224747319	0.1
WP20	KP0549_AC_WP20	1695	40.410312406229444	30.19839089466882	2.1353749515281497	0.3981574345418379	0.41092495501902904	2.051039551699579	0.062400678	0.1
WP20	KP0551_LM_WP20	3614	17.494624676397482	7.087714066226056	2.1427243355864176	0.2969621488713512	0.337349317098444	1.2920314940747069	0.096304213	0.1
WP20	KP0552_AC_WP20	3905	51.69066263440317	27.8319034723799	4.231072766886531	0.0	0.6920248166937734	1	0.155734056	0.1
WP20	KP0554_AC_WP20	7309	28.69648682809073	19.778217056561388	4.061557322117484	0.00014008158003296877	0.6487139386758616	2.5889273907620485	0.111378898	0.1
WP20	KP0557_AC_WP20	4150	130.12550283967423	49.26982241191894	2.4789782115638035	0.6324322659824434	0.42545594261340547	1.3766995024271456	0.089357327	0.1
WP20	KP0558_LM_WP20	17637	32.85913289243101	130.82754324225385	2.073848527038108	0.0008129916511449264	0.579839789533608	1.6482141139048578	0.20877568	0.1
WP20	KP0559_AC_WP20	2727	130.94207797617582	38.94449758974057	3.0636674999550286	0.11586742348070542	0.4288880834776486	1.5352233019905654	0.077039444	0.1
WP20	KP0563_AC_WP20	128	110.75719614881628	119.78055074322033	2.4232057719727695	0.6809832396051305	0.5407908626126824	2.9477562592315802	0.020147801	0.1
WP20	KP0568_AC_WP20	644	71.42623088430116	70.40548652165646	2.5961537734185436	0.0	0.6046401930234151	2.4847949955230666	0.045830184	0.1
WP20	KP0569_AC_WP20	2967	35.87988916666651	26.623180233920344	3.159795750591941	0.008624763669450915	0.5282516763051761	2.6239443601766026	0.064940489	0.1
WP20	KP0570_LM_WP20	7506	27.35907931977849	32.341985895259356	2.3019988424586852	0.0008111592544360181	0.4250711507658675	1.575612718286722	0.139762695	0.1
WP20	KP0571_AC_WP20	577	65.87544344047063	57.03611777331723	2.384780763016354	0.24238884994630136	0.6381743379456594	1.8914574087899676	0.035877902	0.1
WP20	KP0572_AC_WP20	1226	53.60102222771614	59.78948316530935	2.92945950334788	0.0	0.5638400344035873	2.0026645433671955	0.049217962	0.1
WP20	KP0575_AC_WP20	5918	76.18471378511487	57.606815480719284	3.9838819826076532	0.0	0.6380120064498452	2.7871013506577267	0.130679417	0.1
WP20	KP0579_AC_WP20	1050	27.906559008602965	32.7228459779919	2.680641691282281	0.6609437963754006	0.44649999072124374	1.4866638265718997	0.049469723	0.1
WP20	KP0581_AC_WP20	532	121.16039443748765	94.07280214987365	2.3570369236179762	0.308502587054524	0.5131557313301118	1	0.048167724	0.1
WP20	KP0582_AC_WP20	30	104.26282115095893	121.99054507566254	2.03798000283281	0.04314853927128548	0.7258972553247971	2.0836282876222603	0.009521634	0.1
WP20	KP0583_LM_WP20	6160	85.62505380583528	114.06803438011879	2.096142682762448	0.3010375469987054	0.49098527572395	1.8430229069380435	0.132605128	0.1
WP20	KP0584_AC_WP20	1399	115.58231979573571	86.4631683547969	3.4417054253347126	0.06190332696227194	0.5573088614178278	2.18953445431367	0.063295344	0.1
WP20	KP0585_LM_WP20	6477	48.00393592337491	119.50726741418501	2.690598391921227	0.0005529274909051625	0.7647801502570657	1.6945525197447004	0.134678833	0.1
WP20	KP0588_LM_WP20	12237	129.54852291774267	101.82493762833033	1.7723131592059838	0.32814717396565785	0.49405953509673045	1.890683451818812	0.186130665	0.1
WP20	KP0590_AC_WP20	740	19.409371783213928	55.813659784844056	3.1848431721593156	0.00926051234303688	0.7554556861173126	2.600972886043625	0.039657299	0.1
WP20	KP0591_AC_WP20	235	121.022907077999	52.81281848293321	2.278641523410475	0.20485433300112238	0.4941001797229491	2.412015838049083	0.032127635	0.1
SB20	KP0613_LM_SB20	15915	129.7442520351312	67.35741862292859	2.8174928233564063	0.009420605150699318	0.5929122587580075	2.299504263600005	0.154201696	0.1
SB20	KP0614_LM_SB20	7912	130.32810515323018	120.09455375356444	2.6274115549103962	0.4803041554461788	0.3644406920554948	2.149290594466571	0.112856415	0.1
SB20	KP0616_LM_SB20	3748	16.2778584571707	27.929080330818763	2.3003201267780824	0.031995050622639985	0.27667207419960654	1.3820524398013923	0.076378022	0.1
SB20	KP0617_LM_SB20	19934	132.55503086439094	36.693644052494925	2.3802033585000717	0.0027350253590792593	0.5736506531897831	2.4917054802029446	0.178762502	0.1
SB20	KP0618_LM_SB20	7487	119.6933682287334	99.94629521628532	2.3864860905845764	0.35458628227250416	0.5521605648722154	2.4141306745725633	0.109613359	0.1
SB20	KP0620_LM_SB20	10418	30.009132263644272	32.31174325288406	2.323279979911986	0.9051837615531106	0.5008736456547437	1.4630558769284716	0.135146664	0.1
SB20	KP0626_AC_SB20	8638	20.115868045625962	26.94279021266098	2.1000676919722463	0.01566161228031643	0.6734323174907509	2.0434918155870174	0.12053656	0.1
SB20	KP0629_LM_SB20	5091	51.1835316319021	35.23791982401438	2.7633962812165773	0.47747109392230225	0.4800865124551656	2.3744947410145762	0.097634388	0.1
SB20	KP0631_LM_SB20	11053	44.52456589522431	14.121818212373444	2.4913667552725527	0.3258897094905967	0.25197205732290545	1.5170834832354374	0.14461323	0.1
SB20	KP0636_AC_SB20	1608	92.86715149471769	24.956638076296173	3.9128551235257225	0.0	0.829093548621705	1.988463158735467	0.058943036	0.1
SB20	KP0637_LM_SB20	18361	38.72653452268506	43.90283976023647	2.4809751852330937	0.0011215485920217816	0.6216022494488312	1.8857828231274978	0.148324258	0.1
SB20	KP0638_AC_SB20	9666	20.37008364941242	71.41065978165813	3.025499131762669	0.0	0.5061075926057509	1.8418196138523688	0.126373101	0.1
SB20	KP0639_LM_SB20	53408	125.11581308672174	128.80767926932728	2.256711020656137	0.34042131360772565	0.42797943648254755	2.13649981931895	0.292263626	0.1
SB20	KP0640_AC_SB20	13705	38.69904162728311	45.95703500995432	2.93166260526055	0.08116984206619585	0.4832749601911329	2.59189905884873	0.129908484	0.1
SB20	KP0643_AC_SB20	4810	27.890524405525476	4.002877777678572	2.369979149578023	0.007996378587948431	0.621352740525849	1.7368495363018286	0.076874079	0.1
SB20	KP0646_AC_SB20	785	118.35753839313959	96.14495998108075	3.4299037801783543	0.0	0.9045064471918087	2.1904746384480656	0.041002717	0.1
SB20	KP0647_AC_SB20	1629	113.27087089698394	56.29868004786135	2.58516281945938	0.0	0.6964836918772089	1.94820927570791	0.078099892	0.1
SB20	KP0648_AC_SB20	2835	94.43813524380278	45.03323375791747	4.77441861268082	0.13119461149147424	0.6128235901390507	2.465294497645166	0.056384982	0.1
SB20	KP0649_AC_SB20	6503	23.601949755882917	7.727757806182989	1.9982393838928505	0.12767940987997436	0.5208431166922395	2.1698921836577707	0.107216378	0.1
SB20	KP0650_LM_SB20	21942	101.90466141564748	32.72393264404753	3.887526992722444	0.0	0.6081971288263065	2.5839603669761013	0.155167491	0.1
SB20	KP0652_AC_SB20	894	121.83905900389442	2.7832241625501983	2.2076963373428256	1.0978513636292277	0.4637358671720095	2.0099449707404213	0.038368313	0.1
SB20	KP0654_AC_SB20	11623	16.6949385072162	112.02898391872975	3.1204789310812497	0.0008871162675128492	0.6110627249554345	1.6204173032813936	0.115891396	0.1
SB20	KP0657_LM_SB20	3817	40.35669118273901	10.169508662668445	2.210552786607363	0.06481117084629817	0.3940440962367102	1.1211939467903294	0.093492307	0.1
SB20	KP0658_AC_SB20	4907	18.01571206056091	28.285832895443036	2.6038883961905337	4.561684184539981e-07	0.5755361909211804	1.753381849826067	0.069824519	0.1
SB20	KP0659_LM_SB20	304	48.11848340815672	53.34483334272162	2.168077933849603	0.8144671638828351	0.33611669825070367	1.6495786115861821	0.024859436	0.1
SB20	KP0660_AC_SB20	257	113.2994950430116	123.7778833417452	2.46700948124175	0.0	0.8244866518704195	1.6228272654364961	0.026157851	0.1
SB20	KP0661_AC_SB20	181	58.00697882838662	2.5109619853614404	2.9034917676143084	0.0	0.5892697903180261	1.9433060633762256	0.02251305	0.1
SB20	KP0662_AC_SB20	10678	38.70228388269864	130.7728562018092	2.401695970779046	0.006441179811423188	0.6076236073079073	2.4075941962395535	0.107260214	0.1
SB20	KP0664_LM_SB20	14662	130.96176886100557	27.916924237351044	2.288667039181889	0.06055152794129115	0.48566672197679456	2.3492454353985845	0.160329114	0.1
SB20	KP0665_AC_SB20	5961	11.936713768514997	21.221524628871332	1.9658794825378743	0.0	0.5266425520128175	1.8853051198150037	0.106708495	0.1
SB20	KP0666_LM_SB20	26361	20.632846961384537	11.28316777649635	2.303763790062575	0.0	0.6759733258237869	2.336743640767263	0.213111277	0.1
SB20	KP0668_AC_SB20	3768	38.03165431081559	12.507116511158019	2.8703049837702133	0.002191081995902678	0.416126268751615	2.079198442131733	0.093659147	0.1
SB20	KP0670_LM_SB20	644	118.23668066603479	112.86583784179271	1.911284433031506	0.11832899765040136	0.5372816618601565	2.011537738686559	0.04169503	0.1
SB20	KP0676_LM_SB20	37911	39.824179958042166	130.1585913270622	2.6383121154038367	0.0669921201983083	0.5275350775218742	4.0757295293960585	0.229061011	0.1
SB20	KP0678_AC_SB20	1512	124.853749446703	41.831201644587274	2.896338964113625	0.025408100634472637	0.47564538394334804	2.5622710099509614	0.054304452	0.1
SB20	KP0679_AC_SB20	1212	87.21747590336834	88.23398913916009	2.794252345723666	0.17832511041748286	0.5763862524146821	2.3442384220414407	0.041571257	0.1
SB20	KP0680_LM_SB20	18367	4.718863034436227	34.640251900281136	3.510531193107446	0.1001523804745475	0.4664781963685634	2.2095123921258826	0.16880613	0.1
SB20	KP0681_AC_SB20	1264	76.4610395201652	123.87632958041844	2.767851166402054	0.0	0.7365950144083256	2.3243119994413006	0.052708686	0.1
SB20	KP0682_LM_SB20	8410	129.6110153550727	111.90227954713302	2.4432236088921395	0.2178137998213861	0.5231278509418197	2.613096268555078	0.116044919	0.1
SB20	KP0686_AC_SB20	415	105.60317273129601	31.06787800433883	2.8099413031347873	0.0	0.8848116511749542	1.9579556236368303	0.034077483	0.1
SB20	KP0688_AC_SB20	10289	41.67989441383679	25.260360868256612	2.7634756038384394	0.0	0.5936936235392941	2.125397679095082	0.119798944	0.1
SB20	KP0690_AC_SB20	21977	129.05155881416093	29.790914808073858	3.388017528591049	0.05168873354217319	0.5228087125338785	2.8544312952191433	0.184231337	0.1
SB20	KP0691_AC_SB20	273	98.80184717217227	62.05978763483045	2.4538907463043858	0.6265019334265259	0.43913072853678714	2.311145321973672	0.035400946	0.1
SB20	KP0693_AC_SB20	11369	31.594666477677855	22.08139968530521	2.52409164094553	0.20793726975541232	0.5465865318095957	2.606006392191763	0.130112251	0.1
SB20	KP0694_LM_SB20	38996	44.77718741536265	38.70159381331727	2.4235003958705565	0.015440804237009411	0.43541235087383484	2.2723650726347002	0.227420023	0.1
SB20	KP0696_AC_SB20	450	42.23908551364048	31.590837561984483	2.1260734936221324	0.0749673335330193	0.51091900431399	1.2440026691124981	0.032738353	0.1
SB20	KP0698_AC_SB20	27665	131.24454335084658	46.069754920031386	2.2440394592818937	0.05214506876117209	0.5795751487666776	2.078184210070501	0.209178232	0.1
SB20	KP0699_AC_SB20	752	121.67727596008295	98.91506433072541	2.249809478041456	0.0	0.50543404916335	1.7389927972057768	0.040081728	0.1
SB20	KP0703_AC_SB20	5721	84.45625147834185	4.656784379224647	3.596290021043718	0.0023203259713211427	0.6404981068381264	2.5027196851833176	0.080678989	0.1
SB20	KP0704_AC_SB20	16513	29.115051207497327	11.473528441767519	3.501628282856668	0.1043666332013513	0.5359806321225729	1.9640800645651733	0.138820851	0.1
SB20	KP0706_LM_SB20	12781	117.89035668022349	95.37613008429125	2.854765611348923	0.14066435018093348	0.4008117911472746	2.4755909382308463	0.132564145	0.1
SB20	KP0707_LM_SB20	26278	18.493619899450447	3.651672429945089	2.8126235222069256	0.35652582216193274	0.2501392616865287	2.315787895024482	0.187590649	0.1
SB20	KP0708_AC_SB20	2572	70.5010657084915	58.97555851065218	2.2704829545468743	0.23733625475418813	0.4724689590248937	1.490205923022994	0.071586877	0.1
SB20	KP0709_AC_SB20	2632	23.904824781336764	42.382976259793644	2.4848320641908086	0.0	0.6301318348436481	2.5072134688693843	0.064302982	0.1
SB20	KP0712_AC_SB20	13109	38.17043464442051	40.21261793814464	2.0734572370616875	0.11029920120453456	0.5436128796936902	1.9142308022124823	0.191436851	0.1
SB20	KP0714_AC_SB20	7751	95.33433032716776	102.3541854989577	3.6936907513425523	0.13808027695862451	0.5092887922611699	2.5847070150120466	0.092946832	0.1
SB20	KP0716_LM_SB20	40847	96.3962820478028	97.02852044081648	2.2311647987760876	0.6417290606205395	0.46393038549231697	1.853165019818136	0.250020459	0.1
SB20	KP0717_AC_SB20	6867	11.14134216451031	17.13378986053147	2.4001038436432807	0.0003386811827378321	0.7723220268288425	1.4995242013836227	0.11816257	0.1
SB20	KP0718_LM_SB20	5641	50.6262496121727	45.531643192874874	2.3232293374755018	0.005248360846561278	0.5119817506276026	2.102882891755439	0.101149956	0.1
SB20	KP0720_AC_SB20	3359	90.2005548461617	27.54642612982761	4.172105926704553	0.0	0.7160469687260266	2.0350996927113356	0.078106204	0.1
SB20	KP0724_AC_SB20	5981	106.2330681611358	123.86010121846675	5.164265809570088	0.0	0.6644860367066646	3.137038142711302	0.093689435	0.1
SB20	KP0727_AC_SB20	504	21.030436242936247	5.6256395598298585	2.648995097704519	0.22952556823660847	0.5669678609442532	1.9857826044079465	0.027645079	0.1
SB20	KP0730_AC_SB20	340	71.69739775674404	91.6866324653007	2.8656733236428766	0.09166881487310281	0.5952944849601828	2.3804410024019083	0.028180931	0.1
SB20	KP0731_LM_SB20	16210	96.85057254582671	14.787016282004593	2.92715304918761	0.15374799774609715	0.3287516620416479	1.6652932174899138	0.168651341	0.1
SB20	KP0732_LM_SB20	893	131.83269852769033	47.40532984523475	2.625680438926362	0.003058024109277662	0.35256171733724323	1.9539059005185813	0.042090163	0.1
SB20	KP0734_AC_SB20	4253	38.648723783900216	14.690872364167248	3.9393547884112623	0.07374740145634762	0.5196630283353991	2.3714797187549217	0.086124117	0.1
WP10	KP0739_HU_WP10	97	12.175965470861643	10.424299842004771	2.2042959685077452	0.0	0.568269528342684	1.132493228333124	0.017785244	0.1
WP10	KP0740_HU_WP10	29	115.15366824485906	104.33436449502994	1.695475206032299	0.09100833960007623	0.4785328381362496	2.1599595421602533	0.01080288	0.1
WP10	KP0741_AC_WP10	1219	18.844390026476063	19.662611830529702	1.8934269281663476	0.031674640044225814	0.5269908107373636	1.2551301024316202	0.076315803	0.1
WP10	KP0742_AC_WP10	1828	108.39953974498854	41.31794466061099	4.031709215958819	0.0	0.7040466150460044	2.0852739579528543	0.0648439	0.1
WP10	KP0743_AC_WP10	9123	59.395686672240444	85.59226683452944	2.977226110559859	0.24616586808387894	0.4596784683389117	2.6666851630146358	0.136942687	0.1
WP10	KP0744_HU_WP10	95	31.350740913675324	16.88126760269585	2.1610795906667484	0.04971492324692483	0.7488290936495418	1.332131080340352	0.016700343	0.1
WP10	KP0746_AC_WP10	2385	19.76908606623599	8.167321287688514	1.813985232705834	0.14528824290827957	0.467547353586095	1.689697583049083	0.089531898	0.1
WP10	KP0748_AC_WP10	212	41.44783289771259	107.06889064917816	2.3558876491273177	0.0004811718575011116	0.5903213130090621	2.0510024052885236	0.029264881	0.1
WP10	KP0751_AC_WP10	952	126.36723193349792	24.914928048903583	3.5594910282499574	0.0	0.6876658810118561	1.5222732709879536	0.04027083	0.1
WP10	KP0757_AC_WP10	611	11.719084094803248	53.38971253281545	2.7297512280625447	0.17205055839679484	0.6199828600045304	2.484823300706545	0.050894114	0.1
WP10	KP0758_AC_WP10	4972	40.858925828196064	43.021818854595764	2.676536687959718	0.06850687156286141	0.5144128161215078	1.6800672042621707	0.099150161	0.1
WP10	KP0760_AC_WP10	9390	48.206805327562	40.55921697905568	3.79102574927244	0.0	0.4489160432105133	2.5599536114335075	0.132110171	0.1
WP10	KP0764_HU_WP10	829	40.72036442680831	22.61519011954655	3.2628988378387223	0.12806356742555255	0.4728874853771339	2.278666942510941	0.041575644	0.1
WP10	KP0765_AC_WP10	1656	40.35817719537731	56.77590347781954	2.229177216619917	0.7534909046404685	0.46226795518438407	1.6108690229790767	0.062092478	0.1
WP10	KP0767_AC_WP10	3984	18.820730739822263	37.73470334978583	2.5203660564516746	0.23106901229766827	0.46480193874170905	2.0204680906917383	0.090301751	0.1
WP10	KP0768_HU_WP10	331	117.225656598083	35.726572657034495	3.5884562924674714	0.5402174941735503	0.4891864918260231	2.1184340705316544	0.027002647	0.1
WP10	KP0769_AC_WP10	79818	47.65251678132859	27.802081931211127	5.332624877951129	0.0	0.5924104642609808	3.1018466665754345	0.305259977	0.1
WP10	KP0770_AC_WP10	72	114.42229086923892	118.07795667971442	1.877857640149263	0.39288899215909034	0.49526900631345044	2.1554854251463773	0.015907475	0.1
WP10	KP0771_AC_WP10	1281	63.90847299168845	21.790499162698698	1.8109227380999693	0.48447304037552713	0.4782694803095472	2.124175963287071	0.061941154	0.1
WP10	KP0774_AC_WP10	48	122.24195001667178	94.43689237296188	1.7140677728658995	0.4571971487381328	0.4199233420551231	2.445981613347881	0.020919073	0.1
WP10	KP0777_AC_WP10	3929	119.07812197819264	126.70639100311477	2.598189724028561	0.09334545380651518	0.5845475264882263	2.537529692484946	0.08174375	0.1
WP10	KP0779_AC_WP10	2180	85.81492850712222	81.69313532491165	3.3437292339120432	0.0	0.8097373516363114	1.9632348580285588	0.085007502	0.1
WP10	KP0782_AC_WP10	7001	61.1116330209461	97.33231309625276	3.33643415689325	0.0	0.6908467502715522	2.507012325406046	0.097368487	0.1
WP10	KP0783_HU_WP10	330	102.0101746859834	79.99402364936944	3.5202687774722867	0.017068362151146883	0.5623617349467159	2.076383924914523	0.029778566	0.1
WP10	KP0785_AC_WP10	248	108.68572866281654	33.373126515125364	2.527359727204076	0.9413868747017585	0.5092656522843781	2.069398108746588	0.023108565	0.1
WP10	KP0786_HU_WP10	137	14.749637324459703	9.878117199848392	2.408402192328181	0.0	0.6462781950359471	1.8737841940889421	0.016239312	0.1
WP10	KP0787_AC_WP10	25528	45.48323002270164	106.14116168589989	3.7852756287921197	0.0009222526042217433	0.6255754561121725	2.2044434864205806	0.225392343	0.1
WP10	KP0788_AC_WP10	175	83.9866113366783	36.39601540815426	4.141654680423438	0.0	0.6899846516935034	1.7912105399845468	0.023093145	0.1
WP10	KP0789_HU_WP10	82	120.74654606760377	23.28070065243117	2.5192131633612016	1.4116871486068419	0.4600149129446773	2.088566136386141	0.01430309	0.1
WP10	KP0790_AC_WP10	1480	76.21160997223149	65.15960475276947	3.33893276777825	0.0	0.5391052898451671	2.1030826226523183	0.054243875	0.1
WP10	KP0792_AC_WP10	2982	103.2244117017921	93.59281311218257	2.2974029032313026	0.031183462442421966	0.5923068715266653	2.94112865502462	0.077749148	0.1
WP10	KP0793_AC_WP10	1961	129.29302409268763	108.44990185872247	3.2962311365215418	0.5091692236599219	0.4700538090468088	1.816555469826426	0.073076653	0.1
WP10	KP0794_AC_WP10	472	107.82372125508289	118.53294819495343	2.8734872313511772	0.0	0.592769928214541	2.3758515725699403	0.031369595	0.1
WP10	KP0795_LM_WP10	9246	31.38398635908749	31.080851618048257	2.511662833156593	0.09848328216627569	0.3748077492354346	1.7012884792454843	0.130734505	0.1
WP10	KP0797_AC_WP10	1432	14.644613102727002	43.78916585040967	2.093064900361145	0.018901193692230485	0.49222362878159126	1.6522360360318618	0.071796183	0.1
WP10	KP0799_AC_WP10	6739	25.143939195780685	79.7903852713238	2.6205214954156375	0.030810956503707288	0.551717671175892	1.7596529556316582	0.113525538	0.1
WP10	KP0800_AC_WP10	1384	20.270266612050616	43.230647456835044	3.0873411842151253	0.00042870885414464	0.6155517200715965	2.6273744678216273	0.05234944	0.1
WP10	KP0801_AC_WP10	1096	43.58814024253481	18.579344672135807	2.707047228837061	0.8234241737920345	0.45720479761436555	2.017309357780176	0.060015132	0.1
WP10	KP0802_AC_WP10	649	46.36382240805283	87.29380665859736	2.310080462880015	0.8660779108395876	0.4627032511035114	3.076528632539967	0.039597321	0.1
WP10	KP0803_HU_WP10	306	41.069441499051564	49.72658873017207	2.593902996720841	0.008874791719959476	0.48657468565000606	1.9722836420069547	0.028802237	0.1
WP10	KP0804_AC_WP10	2636	118.48487719181563	103.98659529473301	3.138926830464133	0.20099385390664778	0.5298226381159747	2.6784246695064975	0.068053588	0.1
WP10	KP0805_HU_WP10	962	113.55270718485805	119.62333080266585	2.3924694714530803	0.4015452635621053	0.4569652477928903	1.8865816055784315	0.04235364	0.1
WP10	KP0808_AC_WP10	8464	38.283687625340775	97.7141827628382	4.825311778165175	0.002441996033415801	0.6014647762271379	2.6110798313989294	0.096862638	0.1
WP10	KP0810_AC_WP10	938	83.06727238570349	50.52852130048764	3.2963908786095697	0.06637623329856003	0.4961157810214017	2.2700209938298523	0.045798079	0.1
WP10	KP0811_AC_WP10	660	19.68472100530301	14.299036396491973	2.0546923993482142	0.3010626937057759	0.5168764837213766	1.670544777614268	0.041588186	0.1
WP10	KP0812_AC_WP10	3788	90.97840024293295	97.30720383325246	3.915197111004525	6.386237730078677e-05	0.5350089855028803	3.1065018531031225	0.092513491	0.1
WP10	KP0815_AC_WP10	16530	46.71699600366265	30.927999381643566	1.8302173542476363	0.09872353110763472	0.3780228821301694	1.3608200840829379	0.209986737	0.1
WP10	KP0816_AC_WP10	2107	50.864753532548036	37.15901549993266	2.2490955159116774	0.7445243228575452	0.4657789368987245	2.725760352283388	0.073793562	0.1
WP10	KP0823_AC_WP10	8190	31.954661442014206	47.60472153171299	4.446304336149411	0.0	0.6312873932594928	1.9239114357150429	0.104907587	0.1
WP10	KP0824_AC_WP10	13053	112.5748800956953	31.25323790514534	1.9004211942105262	0.37177340166878997	0.48164720356459473	2.3523398822873633	0.180007805	0.1
WP10	KP0831_HU_WP10	313	83.19058710839161	97.47874839472307	3.6605543872178976	0.9694448194694545	0.4979752755190908	3.0345450739177604	0.031041346	0.1
WP10	KP0833_AC_WP10	1743	59.64681930151022	39.44550749059257	4.047893255343103	0.06150011047835998	0.5398056516777896	3.0801761016257068	0.045533483	0.1
WP10	KP0835_AC_WP10	3519	119.67524035620049	90.06884691617675	3.319717787360291	0.16362445977068402	0.5480061164580752	3.2739222032315043	0.108192256	0.1
WP10	KP0837_AC_WP10	10947	63.63294150488555	45.35904603627978	4.425020506454133	0.713137574268827	0.7091671997112134	1.3910251236351916	0.175862577	0.1
WP10	KP0845_AC_WP10	226	67.21799249670353	124.26047383634324	3.808144606145598	0.04613366719220041	0.4895269745715998	1.5687819714396392	0.029421457	0.1
WP10	KP0851_AC_WP10	2639	77.95470188522643	98.32693668142657	2.9811343559147465	0.023383169482780707	0.5231063764947418	2.579908729988979	0.072714088	0.1
WP10	KP0857_AC_WP10	35163	11.26027030633063	20.6109778928279	4.205521395835304	0.001163876054715299	0.5667946235777953	2.898150886723292	0.18667931	0.1
WP10	KP0859_HU_WP10	347	123.87018338639805	112.02863897676842	3.342062002697322	0.197625688311985	0.4493661636465543	3.919067824379274	0.030187473	0.1
WP10	KP0861_AC_WP10	1601	73.02274724709412	108.9293967323433	2.9959835678905393	0.005249966699962918	0.4622836452553975	3.0508318741572813	0.061415036	0.1
WP10	KP0879_AC_WP10	2751	82.36058537783116	88.10052936988478	3.1950707279519435	0.0	0.6434333893856803	2.60317622035861	0.073647837	0.1
WP10	KP0881_AC_WP10	5596	48.5652279347118	16.687759169743902	3.9160419257943215	0.0	0.7233195603382255	2.5080092158261498	0.092989537	0.1
WP10	KP0883_AC_WP10	8538	76.4538641479478	84.32856342087734	4.920539099465331	0.034904597140659625	0.5464055959177552	2.9945366916989538	0.132002789	0.1
